"Original","Part of","Count","File","Volume","Game","Level"
"Concealment and no penalty when prone;|stand up from prone immediately","Savanna Ambush|Concealment and no penalty when prone;|stand up from prone immediately","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Run Like The Wind","Run Like The Wind|+10ft speed; once an hour, run at double speed","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"+10ft speed; once an hour, run at double speed","Run Like The Wind|+10ft speed; once an hour, run at double speed","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Plains Traveller","Plains Traveller|Bonus in plains terrain","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Bonus in plains terrain","Plains Traveller|Bonus in plains terrain","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"DRUID","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"WIS","","2","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Animal Companion’s Name","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Creature Type","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"PLAINS DRUID","","1","Pathfinder/Archetypes/Druid/Plains Druid (Animal Companion)","","Pathfinder","3"
"Level","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Uses|per day","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Granted Power","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"DC","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Druid Level","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"PLAINS","PLAINS|BONUS","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"BONUS","PLAINS|BONUS","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Bonus to Initiative, Knowledge (geography), Perception, Stealthand Survival while in aquatic terrains.","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"PLAINS TRAVELLER","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Wild|Shape|Level","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Timeless Body","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"No longer age, cannot be magically aged","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"A Thousand Faces","A Thousand Faces|Change appearance at will","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Change appearance at will","A Thousand Faces|Change appearance at will","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Canny Charger","Canny Charger|Charge through allies, turn 90° while charging,|+4 AC and damage against a charging foe","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Charge through allies, turn 90° while charging,|+4 AC and damage against a charging foe","Canny Charger|Charge through allies, turn 90° while charging,|+4 AC and damage against a charging foe","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Savanna Ambush","Savanna Ambush|Concealment and no penalty when prone;|stand up from prone immediately","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Concealment and no penalty when prone;|stand up from prone immediately","Savanna Ambush|Concealment and no penalty when prone;|stand up from prone immediately","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Run Like The Wind","Run Like The Wind|+10ft speed; once an hour, run at double speed","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"+10ft speed; once an hour, run at double speed","Run Like The Wind|+10ft speed; once an hour, run at double speed","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Plains Traveller","Plains Traveller|Bonus in plains terrain","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Bonus in plains terrain","Plains Traveller|Bonus in plains terrain","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"DRUID","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WIS","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"PLAINS DRUID","","1","Pathfinder/Archetypes/Druid/Plains Druid (Domain)","","Pathfinder","3"
"Wild|Shape|Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Druid Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Tongue of the Sun and Moon","Tongue of the Sun and Moon|Speak with any living creature","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Speak with any living creature","Tongue of the Sun and Moon|Speak with any living creature","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"A Thousand Faces","A Thousand Faces|Change appearance at will","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Change appearance at will","A Thousand Faces|Change appearance at will","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Many Lives","Many Lives|Reincarnate if killed","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Reincarnate if killed","Many Lives|Reincarnate if killed","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Cheat Death","Cheat Death|Reroll a save against death effects, energy|drain or necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Reroll a save against death effects, energy|drain or necromancy","Cheat Death|Reroll a save against death effects, energy|drain or necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Resist Death’s Touch","Resist Death’s Touch|+4 to saves against death effects, energy|drain and necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"+4 to saves against death effects, energy|drain and necromancy","Resist Death’s Touch|+4 to saves against death effects, energy|drain and necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Trackless Step","Trackless Step|Leave no trail, unless deliberately","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Leave no trail, unless deliberately","Trackless Step|Leave no trail, unless deliberately","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Mysterious Stranger","Mysterious Stranger|Add half your level to the DC of Sense Motive,|Diplomacy and Knowledge checks about you","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Add half your level to the DC of Sense Motive,|Diplomacy and Knowledge checks about you","Mysterious Stranger|Add half your level to the DC of Sense Motive,|Diplomacy and Knowledge checks about you","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"REINCARNATED DRUID","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WIS","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Animal Companion’s Name","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Creature Type","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Current Shape","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"REINCARNATED|DRUID","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Animal Companion)","","Pathfinder","3"
"Level","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Uses|per day","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Granted Power","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"DC","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Wild|Shape|Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Druid Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Tongue of the Sun and Moon","Tongue of the Sun and Moon|Speak with any living creature","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Speak with any living creature","Tongue of the Sun and Moon|Speak with any living creature","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"A Thousand Faces","A Thousand Faces|Change appearance at will","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Change appearance at will","A Thousand Faces|Change appearance at will","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Many Lives","Many Lives|Reincarnate if killed","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Reincarnate if killed","Many Lives|Reincarnate if killed","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Cheat Death","Cheat Death|Reroll a save against death effects, energy|drain or necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Reroll a save against death effects, energy|drain or necromancy","Cheat Death|Reroll a save against death effects, energy|drain or necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Resist Death’s Touch","Resist Death’s Touch|+4 to saves against death effects, energy|drain and necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"+4 to saves against death effects, energy|drain and necromancy","Resist Death’s Touch|+4 to saves against death effects, energy|drain and necromancy","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Trackless Step","Trackless Step|Leave no trail, unless deliberately","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Leave no trail, unless deliberately","Trackless Step|Leave no trail, unless deliberately","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Mysterious Stranger","Mysterious Stranger|Add half your level to the DC of Sense Motive,|Diplomacy and Knowledge checks about you","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Add half your level to the DC of Sense Motive,|Diplomacy and Knowledge checks about you","Mysterious Stranger|Add half your level to the DC of Sense Motive,|Diplomacy and Knowledge checks about you","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"REINCARNATED DRUID","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WIS","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"REINCARNATED|DRUID","","1","Pathfinder/Archetypes/Druid/Reincarnated Druid (Domain)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Druid Level","","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Timeless Body","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"No longer age, cannot be magically aged","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Totemic Summons","Totemic Summons|Summon your totem creature as a standardaction, with extra temporary hit points","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Summon your totem creature as a standardaction, with extra temporary hit points","Totemic Summons|Summon your totem creature as a standardaction, with extra temporary hit points","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Venom Immunity","Venom Immunity|Immune to all poisons","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Immune to all poisons","Venom Immunity|Immune to all poisons","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Shaman (Animal Companion)","","Pathfinder","3"
