"Frame number","Original","Translation","Count","Part of","Files","File count"
"9161","MARTIAL ADEPT","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9162","STANCES","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9163","MANEUVRES","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9165","Martial Prestige|Class Levels","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9167","Martial Adept|Class Levels","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9169","Other Class|Levels","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9171","INITIATOR|LEVEL","","1","","Blank Tome of Battle","1"
"9171","INITIATOR","","1","INITIATOR|LEVEL","Blank Tome of Battle","1"
"9171","LEVEL","","1","INITIATOR|LEVEL","Blank Tome of Battle","1"
"9175","Active","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9176","Used","","10","","Blank Tome of Battle, Swordsage, Warblade","3"
"9177","Ready","","12","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9178","MANEUVRES READIED","","4","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9178","MANEUVRES","","4","MANEUVRES READIED","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9178","READIED","","4","MANEUVRES READIED","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9179","STANCES KNOWN","","4","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9179","STANCES","","4","STANCES KNOWN","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9179","KNOWN","","4","STANCES KNOWN","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9180","Save DC","","16","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9181","Area","","16","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9183","Stance","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9184","MAX MANEUVRE LEVEL","","4","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9184","MAX MANEUVRE","","4","MAX MANEUVRE LEVEL","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9184","LEVEL","","4","MAX MANEUVRE LEVEL","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9185","MANEUVRES KNOWN","","4","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9185","MANEUVRES","","4","MANEUVRES KNOWN","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9185","KNOWN","","4","MANEUVRES KNOWN","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9219","Maneuvre","","8","","Blank Tome of Battle, Crusader, Swordsage, Warblade","4"
"9221","Tome of Battle class","","2","","Blank Tome of Battle","1"
"9222","Martial Adept|Class Level","","2","","Blank Tome of Battle","1"
"9224","Binder: More Vestiges|Blank Martial Adept","","2","","Cover","1"
"9225","EXTRA PAGES","","2","","Cover","1"
"9227","Binder|Anima Mage|Knight of the    Sacred Seal|Scion of Dantalion|Tenebrous Apostate|Witch Slayer|Shadowcaster|Prestige Classes","","2","","Cover","1"
"9228","TOME OF MAGIC","","2","","Cover","1"
"9231","Crusader|Swordsage|Warblade","","2","","Cover","1"
"9232","TOME OF BATTLE","","2","","Cover","1"
"9237","PART FIVE","","2","","Cover","1"
"9239","TOMES OF BATTLE AND MAGIC","","1","","Cover","1"
"9239","TOMES","","1","TOMES OF BATTLE AND MAGIC","Cover","1"
"9239","OF","","1","TOMES OF BATTLE AND MAGIC","Cover","1"
"9239","BATTLE","","1","TOMES OF BATTLE AND MAGIC","Cover","1"
"9239","AND","","1","TOMES OF BATTLE AND MAGIC","Cover","1"
"9239","MAGIC","","1","TOMES OF BATTLE AND MAGIC","Cover","1"
"9240","BAFFLINGLY COMPLETE|CHARACTER SHEET SET","","2","","Cover","1"
"9243","SMITE","","2","","Crusader","1"
"9244","ZEALOUS SURGE","","2","","Crusader","1"
"9245","FURIOUS COUNTERSTRIKE","","2","","Crusader","1"
"9246","STEELY RESOLVE","","2","","Crusader","1"
"9254","From level 18:","","2","","Crusader","1"
"9255","Smite Used Today","","4","","Crusader","1"
"9256","From level 6:","","2","","Crusader","1"
"9267","25 to 29","","2","","Crusader","1"
"9268","20 to 24","","2","","Crusader","1"
"9272","15 to 19","","2","","Crusader","1"
"9273","10 to 14","","2","","Crusader","1"
"9274","1 to 9","","2","","Crusader","1"
"9275","Damage|Pool","","2","","Crusader","1"
"9277","Crusader Level","","2","","Crusader","1"
"9278","Damage Bonus","","4","","Crusader","1"
"9283","Zealous Surge Used Today","","2","","Crusader","1"
"9296","DELAYED DAMAGE POOL CAPACITY","","1","","Crusader","1"
"9296","DELAYED DAMAGE POOL","","1","DELAYED DAMAGE POOL CAPACITY","Crusader","1"
"9296","CAPACITY","","1","DELAYED DAMAGE POOL CAPACITY","Crusader","1"
"9297","INITIATOR LEVEL","","3","","Crusader, Swordsage, Warblade","3"
"9297","INITIATOR","","3","INITIATOR LEVEL","Crusader, Swordsage, Warblade","3"
"9297","LEVEL","","3","INITIATOR LEVEL","Crusader, Swordsage, Warblade","3"
"9330","Damage Pool","","2","","Crusader","1"
"9332","Granted","","2","","Crusader","1"
"9341","Crusader|Level","","2","","Crusader","1"
"9342","CRUSADER","","2","","Crusader","1"
"9343","Uses per day","","6","","Shadowcaster, Psychic Warrior","2"
"9358","FUNDAMENTALS","","2","","Shadowcaster","1"
"9360","Known|Paths","","2","","Shadowcaster","1"
"9362","BONUS|FEATS","","1","","Shadowcaster","1"
"9362","BONUS","","1","BONUS|FEATS","Shadowcaster","1"
"9362","FEATS","","1","BONUS|FEATS","Shadowcaster","1"
"9368","Category","","2","","Shadowcaster","1"
"9369","Path","","2","","Shadowcaster","1"
"9370","Mystery Level","","2","","Shadowcaster","1"
"9375","PATHS & MYSTERIES","","2","","Shadowcaster","1"
"9376","Sustaining shadow|(no need to breathe, eat or sleep)","","2","","Shadowcaster","1"
"9377","Supernatural|abilities","","2","","Shadowcaster","1"
"9378","Spell-like|abilities","","2","","Shadowcaster","1"
"9379","Spells","","2","","Shadowcaster","1"
"9380","Requires somatic components","","2","","Shadowcaster","1"
"9381","Can be counterspelled","","2","","Shadowcaster","1"
"9382","Can be dispelled","","2","","Shadowcaster","1"
"9383","Subject to spell resistance","","2","","Shadowcaster","1"
"9384","Use provokes attack of opportunity","","2","","Shadowcaster","1"
"9385","Affected by antimagic field","","2","","Shadowcaster","1"
"9386","Sustaining shadow|(immune to poison and disease)","","2","","Shadowcaster","1"
"9387","Unlimited use of fundamentals","","2","","Shadowcaster","1"
"9388","Apprentice paths as supernatural abilities","","2","","Shadowcaster","1"
"9389","Initiate paths as spell-like abilities","","2","","Shadowcaster","1"
"9390","Master paths","","2","","Shadowcaster","1"
"9391","Appentice paths as spell-like abilities","","2","","Shadowcaster","1"
"9392","Initiate paths","","2","","Shadowcaster","1"
"9393","Umbral sight (see in darkness 60ft)","","2","","Shadowcaster","1"
"9394","Sustaining shadow (sleep 1 hour /day)","","2","","Shadowcaster","1"
"9395","Sustaining shadow (eat 1 meal /week)","","2","","Shadowcaster","1"
"9396","Umbral sight (darkvision 30ft)","","2","","Shadowcaster","1"
"9397","Bonus feats","","2","","Shadowcaster","1"
"9398","Apprentice paths","","2","","Shadowcaster","1"
"9449","Mysteries","","2","","Shadowcaster","1"
"9456","Fundamentals","","2","","Shadowcaster","1"
"9458","Shadow|Caster|Level","","2","","Shadowcaster","1"
"9461","SHADOWCASTER","","4","","Shadowcaster","1"
"9462","Shadowcaster|Level","","2","","Shadowcaster","1"
"9473","ARMOUR CLASS|BONUS","","1","","Swordsage","1"
"9473","ARMOUR CLASS","","1","ARMOUR CLASS|BONUS","Swordsage","1"
"9473","BONUS","","1","ARMOUR CLASS|BONUS","Swordsage","1"
"9476","Swordsage|Level","","6","","Swordsage","1"
"9482","AC BONUS","","3","","Swordsage, Monk","2"
"9483","QUICK TO ACT","","2","","Swordsage","1"
"9484","DISCIPLINE FOCUS","","2","","Swordsage","1"
"9498","Defensive Stance","","4","","Swordsage","1"
"9500","Insightful Strike","","4","","Swordsage","1"
"9506","Weapon Focus","","2","","Swordsage","1"
"9563","Discipline","","4","","Swordsage, Psychic Warrior","2"
"9573","SWORDSAGE","","2","","Swordsage","1"
"9582","LEXICON OF THE PERFECTED MAP","","2","","Truenamer","1"
"9592","Utterances|Known","","6","","Truenamer","1"
"9595","Max|Level","","6","","Truenamer","1"
"9597","LEXICON OF THE CRAFTED TOOL","","2","","Truenamer","1"
"9608","Truenamer|Level","","4","","Truenamer","1"
"9612","UTTERANCE|SAVE DC","","1","","Truenamer","1"
"9612","UTTERANCE","","1","UTTERANCE|SAVE DC","Truenamer","1"
"9612","SAVE DC","","1","UTTERANCE|SAVE DC","Truenamer","1"
"9613","Modifiers","","2","","Truenamer","1"
"9614","Target’s CR,|Effective Level|or Hit Dice","","2","","Truenamer","1"
"9618","TRUESPEAK|SKILL DC","","1","","Truenamer","1"
"9618","TRUESPEAK","","1","TRUESPEAK|SKILL DC","Truenamer","1"
"9618","SKILL DC","","1","TRUESPEAK|SKILL DC","Truenamer","1"
"9619","DC increases by +2 when|using a personal truename","","2","","Truenamer","1"
"9620","Pass a Truespeak skill check each time to use an |utterance or recitation.","","2","","Truenamer","1"
"9621","Subsequent truespeak checks","","2","","Truenamer","1"
"9623","The same utterance on the same day|Failed utterances don’t count","","2","","Truenamer","1"
"9624","Speaking a personal truename","","2","","Truenamer","1"
"9626","If successful, gain a +2 to utterance save DC and|caster level check to overcome target’s spell resistance","","2","","Truenamer","1"
"9627","Speaking your own truename","","2","","Truenamer","1"
"9629","Gain a +4 competence bonus to Truespeak check","","2","","Truenamer","1"
"9630","Speak unto the masses","","4","","Truenamer","1"
"9632","For each additional target beyond the first","","2","","Truenamer","1"
"9633","Overcome spell resistance","","4","","Truenamer, Inquisitor","2"
"9635","Voluntary","","2","","Truenamer","1"
"9636","Utter defensively","","2","","Truenamer","1"
"9638","Prevents attacks of opportunity|Apply for each enemy in range","","2","","Truenamer","1"
"9640","LEXICON OF THE EVOLVING MIND","","2","","Truenamer","1"
"9641","UTTERANCES","","2","","Truenamer","1"
"9642","Say my name and I am there","","2","","Truenamer","1"
"9644","Bonus Recitation Feat","","4","","Truenamer","1"
"9645","Knowledge Focus","","8","","Truenamer","1"
"9647","Truename Research","","2","","Truenamer","1"
"9648","See the Named  1 /day","","1","","Truenamer","1"
"9648","See the Named","","1","See the Named  1 /day","Truenamer","1"
"9648","1 /day","","1","See the Named  1 /day","Truenamer","1"
"9653","Know Personal Truename","","2","","Truenamer","1"
"9728","Perfected Map","","2","","Truenamer","1"
"9729","Crafted Tool","","2","","Truenamer","1"
"9730","Evolving Mind","","2","","Truenamer","1"
"9731","Lexicons","","2","","Truenamer","1"
"9732","Utterances Known","","2","","Truenamer","1"
"9733","True|Namer|Level","","2","","Truenamer","1"
"9734","TRUESPEAK","","2","","Truenamer","1"
"9735","RECITATIONS","","2","","Truenamer","1"
"9736","TRUENAMER","","4","","Truenamer","1"
"9800","Warblade|Level","","2","","Warblade","1"
"9801","WARBLADE","","2","","Warblade","1"
"9826","FOCUSED SPECIALIST","","2","","Focused Specialist Wizard","1"
"9852","Specialist|Spells","","2","","Focused Specialist Wizard","1"
"9892","INSTANT METAMAGIC|USES PER DAY","","1","","Sorcerer + Metamagic","1"
"9892","INSTANT METAMAGIC","","1","INSTANT METAMAGIC|USES PER DAY","Sorcerer + Metamagic","1"
"9892","USES PER DAY","","1","INSTANT METAMAGIC|USES PER DAY","Sorcerer + Metamagic","1"
"9894","INSTANT METAMAGIC","","2","","Sorcerer + Metamagic","1"
"9933","METAMAGIC SPECIALIST","","2","","Sorcerer + Metamagic","1"
"9936","(ALCHEMIST)","","2","","Apothecary","1"
"9937","APOTHECARY","","2","","Apothecary","1"
"9939","Bombs Today","","4","","Apothecary, Alchemist","2"
"9942","Craft any alchemical item as a full round action|Apply a healing salve as a swift action","","2","","Apothecary","1"
"9943","Instant Alchemy","","2","","Apothecary","1"
"9947","HEALING|POINTS","","5","","Apothecary, Janissary, Monk","3"
"9947","HEALING","","1","HEALING|POINTS","Apothecary","1"
"9947","POINTS","","1","HEALING|POINTS","Apothecary","1"
"9949","Alchemist|Level","","24","","Apothecary, Alchemist","2"
"9957","BOMBS|PER DAY","","2","","Apothecary, Alchemist","2"
"9957","BOMBS","","2","BOMBS|PER DAY","Apothecary, Alchemist","2"
"9957","PER DAY","","2","BOMBS|PER DAY","Apothecary, Alchemist","2"
"9958","Using a healing salve counts as one use of your bombs for today.","","2","","Apothecary","1"
"9959","Apply a healing salve or potion as a move action.|Apply a healing salve to self as a swift action.","","2","","Apothecary","1"
"9960","Use this DC for Splash reflex saves,|Discovery fortitude saves etc.","","4","","Apothecary, Alchemist","2"
"9966","SAVING|THROW DC","","2","","Apothecary, Alchemist","2"
"9966","SAVING","","2","SAVING|THROW DC","Apothecary, Alchemist","2"
"9966","THROW DC","","2","SAVING|THROW DC","Apothecary, Alchemist","2"
"9968","Splash|radius","","4","","Apothecary, Alchemist","2"
"9971","d6 +","","2","","Apothecary, Alchemist","2"
"9971","d6","","2","d6 +","Apothecary, Alchemist","2"
"9972","BASIC DAMAGE","","4","","Apothecary, Alchemist","2"
"9987","POISON RESISTANCE FORTITUDE SAVE BONUS","","2","","Apothecary, Alchemist","2"
"9987","POISON RESISTANCE","","2","POISON RESISTANCE FORTITUDE SAVE BONUS","Apothecary, Alchemist","2"
"9987","FORTITUDE SAVE BONUS","","2","POISON RESISTANCE FORTITUDE SAVE BONUS","Apothecary, Alchemist","2"
"10001","OTHER DAMAGE","","4","","Apothecary, Alchemist","2"
"10003","SPLASH DAMAGE","","4","","Apothecary, Alchemist","2"
"10009","DISCOVERIES|KNOWN","","2","","Apothecary, Alchemist","2"
"10009","DISCOVERIES","","2","DISCOVERIES|KNOWN","Apothecary, Alchemist","2"
"10009","KNOWN","","2","DISCOVERIES|KNOWN","Apothecary, Alchemist","2"
"10010","(Round up)","","120","","Apothecary, Alchemist, Cavalier, Inquisitor, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Sea Singer, Songhealer, Sound Striker, Street Performer, Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Guide, Skirmisher, Spirit Ranger, Wild Stalker, Scout, Bard, Cleric, Paladin, Rogue, Artificer, Priest, Ninja, Ronin, Samurai, Magus","47"
"10013","DISCOVERIES","","4","","Apothecary, Alchemist","2"
"10014","MUNDANE POTIONS","","4","","Apothecary, Alchemist","2"
"10015","POISON RESISTANCE","","4","","Apothecary, Alchemist","2"
"10016","ALCHEMY","","4","","Apothecary, Alchemist","2"
"10017","BOMBS","","4","","Apothecary, Alchemist","2"
"10018","HEALING SALVE","","2","","Apothecary","1"
"10019","EXTRACTS","","4","","Apothecary, Alchemist","2"
"10024","Base|Extracts","","4","","Apothecary, Alchemist","2"
"10025","Extracts|per day","","4","","Apothecary, Alchemist","2"
"10028","Extract|Save DC","","4","","Apothecary, Alchemist","2"
"10029","Extract Save DC = 10 + INT + Extract Level","","4","","Apothecary, Alchemist","2"
"10038","Animal Companion’s Name","","4","","Cleric of the Kaga, Druid (Animal Companion)","2"
"10040","ARCANE BOND","","8","","Cleric of the Kaga, Arcane Duelist, Magician, Wizard","4"
"10098","OF","","6","","Cleric of the Kaga, Cleric, Priest","3"
"10099","THE KAGA","","2","","Cleric of the Kaga","1"
"10120","4d8","","4","","Cleric of the Kaga, Cleric","2"
"10121","3d8","","4","","Cleric of the Kaga, Cleric","2"
"10129","Mass Spell Level","","4","","Cleric of the Kaga, Cleric","2"
"10155","Spell Level","","4","","Cleric of the Kaga, Cleric","2"
"10161","+ Level","","16","","Cleric of the Kaga, Cleric","2"
"10165","Heal / Harm","","4","","Cleric of the Kaga, Cleric","2"
"10166","Critical Wounds","","4","","Cleric of the Kaga, Cleric","2"
"10167","Serious Wounds","","4","","Cleric of the Kaga, Cleric","2"
"10168","Moderate Wounds","","4","","Cleric of the Kaga, Cleric","2"
"10169","Light Wounds","","4","","Cleric of the Kaga, Cleric","2"
"10171","Uses|per day","","16","","Cleric of the Kaga, Blight Druid (Domain), Cleric, Druid (Domain)","4"
"10178","CURE / INFLICT","","4","","Cleric of the Kaga, Cleric","2"
"10181","(MONK)","","2","","Janissary","1"
"10182","JANISSARY","","2","","Janissary","1"
"10196","2d10","","4","","Janissary, Monk","2"
"10202","d10","","8","","Janissary, Protectorate Artillerist, Eidolon, Monk","4"
"10206","COMMAND TRUCE","","2","","Janissary","1"
"10222","Non-Monk|Level","","4","","Janissary, Monk","2"
"10223","STUNNING FIST|TODAY","","2","","Janissary, Monk","2"
"10223","STUNNING FIST","","2","STUNNING FIST|TODAY","Janissary, Monk","2"
"10223","TODAY","","2","STUNNING FIST|TODAY","Janissary, Monk","2"
"10224","STUNNING FIST|PER DAY","","2","","Janissary, Monk","2"
"10224","STUNNING FIST","","2","STUNNING FIST|PER DAY","Janissary, Monk","2"
"10224","PER DAY","","2","STUNNING FIST|PER DAY","Janissary, Monk","2"
"10231","KI POOL|CAPACITY","","3","","Janissary, Monk, Ninja","3"
"10231","KI POOL","","3","KI POOL|CAPACITY","Janissary, Monk, Ninja","3"
"10231","CAPACITY","","3","KI POOL|CAPACITY","Janissary, Monk, Ninja","3"
"10234","UNARMED STRIKE DAMAGE ROLL","","2","","Janissary, Monk","2"
"10234","UNARMED STRIKE","","2","UNARMED STRIKE DAMAGE ROLL","Janissary, Monk","2"
"10234","DAMAGE ROLL","","2","UNARMED STRIKE DAMAGE ROLL","Janissary, Monk","2"
"10238","FORTITUDE|SAVE DC","","7","","Janissary, Inquisitor, Blight Druid (Domain), Blight Druid (Familiar), Monk","5"
"10238","FORTITUDE|SAVE","","4","FORTITUDE|SAVE DC","Janissary, Monk","2"
"10238","DC","","4","FORTITUDE|SAVE DC","Janissary, Monk","2"
"10243","INSIGHT|BONUS","","1","","Janissary","1"
"10243","INSIGHT","","1","INSIGHT|BONUS","Janissary","1"
"10243","BONUS","","1","INSIGHT|BONUS","Janissary","1"
"10251","Ki Pool","","8","","Janissary, Monk, Ninja","3"
"10254","MIND OVER MAGIC","","2","","Janissary","1"
"10256","STUNNING FIST","","4","","Janissary, Monk","2"
"10257","UNARMED STRIKE","","4","","Janissary, Monk","2"
"10259","KI POOL","","6","","Janissary, Monk, Ninja","3"
"10267","Slow Fall","","2","Slow Fall 30 ft","Janissary, Monk","2"
"10267","30 ft","","2","Slow Fall 30 ft","Janissary, Monk","2"
"10268","Fast Movement +20 ft","","2","","Janissary, Monk","2"
"10268","Fast Movement","","2","Fast Movement +20 ft","Janissary, Monk","2"
"10268","+20 ft","","2","Fast Movement +20 ft","Janissary, Monk","2"
"10270","Slow Fall","","2","Slow Fall 90 ft","Janissary, Monk","2"
"10270","90 ft","","2","Slow Fall 90 ft","Janissary, Monk","2"
"10271","Fast Movement +60 ft","","2","","Janissary, Monk","2"
"10271","Fast Movement","","2","Fast Movement +60 ft","Janissary, Monk","2"
"10271","+60 ft","","2","Fast Movement +60 ft","Janissary, Monk","2"
"10273","Charm Person 4/day","","1","","Janissary","1"
"10273","Charm Person","","1","Charm Person 4/day","Janissary","1"
"10273","4/day","","1","Charm Person 4/day","Janissary","1"
"10274","Psionic Aura","","8","","Janissary","1"
"10276","Slow Fall Any distance","","2","","Janissary, Monk","2"
"10276","Slow Fall","","2","Slow Fall Any distance","Janissary, Monk","2"
"10276","Any distance","","2","Slow Fall Any distance","Janissary, Monk","2"
"10280","Slow Fall","","2","Slow Fall 80 ft","Janissary, Monk","2"
"10280","80 ft","","2","Slow Fall 80 ft","Janissary, Monk","2"
"10281","Ki Pool (adamantine)","","4","","Janissary, Monk","2"
"10283","Charm Person 3/day","","1","","Janissary","1"
"10283","Charm Person","","1","Charm Person 3/day","Janissary","1"
"10283","3/day","","1","Charm Person 3/day","Janissary","1"
"10285","Delayed death","","4","","Janissary, Monk","2"
"10286","Fast Movement +50 ft","","2","","Janissary, Monk","2"
"10286","Fast Movement","","2","Fast Movement +50 ft","Janissary, Monk","2"
"10286","+50 ft","","2","Fast Movement +50 ft","Janissary, Monk","2"
"10289","Charm Person 2/day","","1","","Janissary","1"
"10289","Charm Person","","1","Charm Person 2/day","Janissary","1"
"10289","2/day","","1","Charm Person 2/day","Janissary","1"
"10291","Treat unarmed attacks as lawful weapons","","4","","Janissary, Monk","2"
"10292","Slow Fall","","2","Slow Fall 50 ft","Janissary, Monk","2"
"10292","50 ft","","2","Slow Fall 50 ft","Janissary, Monk","2"
"10293","Ki Pool (lawful)","","4","","Janissary, Monk","2"
"10295","Avoid half damage on failed reflex save","","4","","Janissary, Monk","2"
"10296","Fast Movement +30 ft","","2","","Janissary, Monk","2"
"10296","Fast Movement","","2","Fast Movement +30 ft","Janissary, Monk","2"
"10296","+30 ft","","2","Fast Movement +30 ft","Janissary, Monk","2"
"10299","Gain a bonus to saving throws - 1 ki point","","1","","Janissary","1"
"10299","Gain a bonus to saving throws -","","1","Gain a bonus to saving throws - 1 ki point","Janissary","1"
"10299","1 ki point","","1","Gain a bonus to saving throws - 1 ki point","Janissary","1"
"10301","Mind Over Magic","","2","","Janissary","1"
"10302","Ki Pool (magic)","","4","","Janissary, Monk","2"
"10304","Heal your own wounds - 2 ki points","","2","","Janissary, Monk","2"
"10304","Heal your own wounds -","","2","Heal your own wounds - 2 ki points","Janissary, Monk","2"
"10304","2 ki points","","2","Heal your own wounds - 2 ki points","Janissary, Monk","2"
"10308","Slow Fall","","2","Slow Fall 40 ft","Janissary, Monk","2"
"10308","40 ft","","2","Slow Fall 40 ft","Janissary, Monk","2"
"10310","Assume ethereal state for 1 minute - 3 ki points","","2","","Janissary, Monk","2"
"10310","Assume ethereal state for 1 minute -","","2","Assume ethereal state for 1 minute - 3 ki points","Janissary, Monk","2"
"10310","3 ki points","","2","Assume ethereal state for 1 minute - 3 ki points","Janissary, Monk","2"
"10319","Slow Fall","","2","Slow Fall 70 ft","Janissary, Monk","2"
"10319","70 ft","","2","Slow Fall 70 ft","Janissary, Monk","2"
"10321","No action this round|Lose DEX bonus to AC; -2 AC","","8","","Janissary, Monk","2"
"10322","Paralysed","","4","","Janissary, Monk","2"
"10324","-4 initiative; 20% miss chance when attacking|-4 on opposed Perception|automatically fail Perception checks for sound","","4","","Janissary, Monk","2"
"10325","Deafened","","6","","Janissary, Street Performer, Monk","3"
"10326","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","","4","","Janissary, Monk","2"
"10327","or","","4","","Janissary, Monk","2"
"10328","Blinded","","6","","Janissary, Street Performer, Monk","3"
"10330","May make a standard or move action,| but not both","","4","","Janissary, Monk","2"
"10331","Staggered","","4","","Janissary, Monk","2"
"10333","-2 to attack rolls, damage rolls,| saving throws, skill and ability checks","","4","","Janissary, Monk","2"
"10334","Sickened","","4","","Janissary, Monk","2"
"10336","Cannot run or charge|-2 Strength and Dexterity","","4","","Janissary, Monk","2"
"10341","Stunned","","4","","Janissary, Monk","2"
"10343","Avoid all damage on successful reflex save","","4","","Janissary, Monk","2"
"10347","Impose a truce between fighting parties - 1 ki point / min","","1","","Janissary","1"
"10347","Impose a truce between fighting parties -","","1","Impose a truce between fighting parties - 1 ki point / min","Janissary","1"
"10347","1 ki point / min","","1","Impose a truce between fighting parties - 1 ki point / min","Janissary","1"
"10349","Command Truce","","2","","Janissary","1"
"10351","+2 saving throws against enchantment","","4","","Janissary, Monk","2"
"10352","Use monk level in place of BAB for calculating CMB","","4","","Janissary, Monk","2"
"10354","Maneuvre Training","","4","","Janissary, Monk","2"
"10355","Fast Movement +10 ft","","2","","Janissary, Monk","2"
"10355","Fast Movement","","2","Fast Movement +10 ft","Janissary, Monk","2"
"10355","+10 ft","","2","Fast Movement +10 ft","Janissary, Monk","2"
"10357","Slow Fall","","2","Slow Fall 60 ft","Janissary, Monk","2"
"10357","60 ft","","2","Slow Fall 60 ft","Janissary, Monk","2"
"10358","Fast Movement +40 ft","","2","","Janissary, Monk","2"
"10358","Fast Movement","","2","Fast Movement +40 ft","Janissary, Monk","2"
"10358","+40 ft","","2","Fast Movement +40 ft","Janissary, Monk","2"
"10359","Slip magically between spaces - 2 ki points","","2","","Janissary, Monk","2"
"10359","Slip magically between spaces -","","2","Slip magically between spaces - 2 ki points","Janissary, Monk","2"
"10359","2 ki points","","2","Slip magically between spaces - 2 ki points","Janissary, Monk","2"
"10360","Abundant step","","4","","Janissary, Monk","2"
"10362","Unnerve non-sentient beings; Charm Persion 1/day","","1","","Janissary","1"
"10362","Unnerve non-sentient beings; Charm Persion","","1","Unnerve non-sentient beings; Charm Persion 1/day","Janissary","1"
"10362","1/day","","1","Unnerve non-sentient beings; Charm Persion 1/day","Janissary","1"
"10364","Stun (or other effects) target for one round","","4","","Janissary, Monk","2"
"10366","Stunning Fist","","4","","Janissary, Monk","2"
"10368","Armor Class Bonus","","2","","Janissary","1"
"10372","Bonus|Feats","","4","","Janissary, Monk","2"
"10373","Effects","","4","","Janissary, Monk","2"
"10378","Intimidate check to impose a truce between warring parties.|The truce is broken if anyone in your group draws a weapon,casts a spell or takes a threatening action.","","2","","Janissary","1"
"10379","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","","2","","Janissary, Monk","2"
"10379","Treated as an Outsider","","2","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","Janissary, Monk","2"
"10379","Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","","2","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","Janissary, Monk","2"
"10384","FEATS & SPECIAL ABILITIES","","18","","Barbarian - Character Info, Character Info, Ranger - Character Info, Psionics - Character Info","4"
"10386","rks","","18","","Barbarian - Character Info, Character Info, Ranger - Character Info, Psionics - Character Info","4"
"10388","N/A","","69","","Barbarian - Character Info, Barbarian - Combat, Character Info, Ranger - Character Info, Ranger - Combat, Eidolon - Combat, Eidolon, Combat, Monk - Combat, Psionics - Character Info","10"
"10416","FIST OF THE DRAGON!","","2","","Barbarian - Character Info","1"
"10443","Knowledge: The Planes","","20","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10444","Knowledge: Nature","","20","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10445","Knowledge: Religion","","20","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10446","Knowledge: Dungeoneering","","20","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10447","Knowledge: Arcana","","20","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10451","Class|Skills|+3","","8","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10451","Class|Skills","","8","Class|Skills|+3","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Psionics - Character Info","5"
"10457","Use Magical Device","","26","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, NPC Group, NPC, Party, Psionics - Character Info","8"
"10463","Stealth","","28","","Barbarian - Character Info, Character Info, Ranger - Character Info, Eidolon, Animal Companion, NPC Group, NPC, Party, Psionics - Character Info","9"
