"Frame number","Original","Translation","Count","Part of","Files","File count"
"15357","NPC GROUP","","2","","NPC Group","1"
"15358","Organisation","","2","","NPC Group","1"
"15359","3.5e","","8","","NPC Group, Party, Timeline (Landscape), Timeline (Portrait)","4"
"15419","with Armour","","2","","NPC","1"
"15487","Skill","","2","","NPC","1"
"15580","CR","","2","","NPC","1"
"15588","Class","","2","","NPC","1"
"15627","PARTY","","2","","Party","1"
"15709","TIMELINE","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"15710","Page","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"15711","Era","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"15712","of","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"15793","OTHER EVENTS","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"15794","DATE","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"15795","EVENT","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"15796","THREAD","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"15807","Manifester|Level","","16","","Psion, Psychic Warrior, Soulknife, Wilder","4"
"15808","Psion|Level","","2","","Psion","1"
"15810","Psionic Weapon|  Greater Psionic Weapon|Rapid Metabolism|Reckless Offense|Return Shot||Sidestep Charge|Speed of Thought||Surging Aura||Swift Shapeshifter||Talented||Unavoidable Strike||Up the Walls|Wild Talent|Wounding Attack","","1","","Psion","1"
"15810","PSIONICS UNLEASHED","","8","","Psionics - Character Info, Psychic Warrior, Soulknife, Wilder","4"
"15843","Knowledge: Psionics","","2","","Psionics - Character Info","1"
"15885","Autohypnosis","","2","","Psionics - Character Info","1"
"16019","DORJES","","6","","Psionics - Inventory, Psychic Warrior, Soulknife","3"
"16022","Dorjes, Power stones,|Tattoos, Components","","2","","Psionics - Inventory","1"
"16032","Max Load","","2","","Psionics - Inventory","1"
"16052","TATTOOS","","8","","Psionics - Inventory, Psychic Warrior, Soulknife, Wilder","4"
"16053","POWER STONES","","8","","Psionics - Inventory, Psychic Warrior, Soulknife, Wilder","4"
"16063","TRANCE","","2","","Psychic Warrior","1"
"16069","Bonus feats should be Combat Feats or Psionic Feats","","2","","Psychic Warrior","1"
"16070","PSIONICS","","4","","Psychic Warrior, Wilder","2"
"16079","Manoeuvre","","4","","Psychic Warrior","1"
"16080","Trance","","4","","Psychic Warrior","1"
"16081","SECONDARY PATH","","2","","Psychic Warrior","1"
"16087","PATH SKILLS","","2","","Psychic Warrior","1"
"16089","Psychic|Warrior|Level","","2","","Psychic Warrior","1"
"16093","Bluff, Diplomacy, Sense Motive","","2","","Psychic Warrior","1"
"16094","Telepath (telepathy)","","1","","Psychic Warrior","1"
"16094","Telepath","","1","Telepath (telepathy)","Psychic Warrior","1"
"16094","(telepathy)","","1","Telepath (telepathy)","Psychic Warrior","1"
"16095","Climb, Fly, Survival, Swim","","2","","Psychic Warrior","1"
"16096","Nomad (psychoportation)","","1","","Psychic Warrior","1"
"16096","Nomad","","1","Nomad (psychoportation)","Psychic Warrior","1"
"16096","(psychoportation)","","1","Nomad (psychoportation)","Psychic Warrior","1"
"16097","Acrobatics, Heal","","2","","Psychic Warrior","1"
"16098","Egoist (psychometabolism)","","1","","Psychic Warrior","1"
"16098","Egoist","","1","Egoist (psychometabolism)","Psychic Warrior","1"
"16098","(psychometabolism)","","1","Egoist (psychometabolism)","Psychic Warrior","1"
"16099","Disable Device, Intimidate","","2","","Psychic Warrior","1"
"16100","Kineticist (psychokinesis)","","1","","Psychic Warrior","1"
"16100","Kineticist","","1","Kineticist (psychokinesis)","Psychic Warrior","1"
"16100","(psychokinesis)","","1","Kineticist (psychokinesis)","Psychic Warrior","1"
"16101","Bluff, Disguise, UMD","","2","","Psychic Warrior","1"
"16102","Shaper (metacreativity)","","1","","Psychic Warrior","1"
"16102","Shaper","","1","Shaper (metacreativity)","Psychic Warrior","1"
"16102","(metacreativity)","","1","Shaper (metacreativity)","Psychic Warrior","1"
"16103","UMD,","","2","","Psychic Warrior","1"
"16104","Generalist","","2","","Psychic Warrior","1"
"16105","Class Skills","","2","","Psychic Warrior","1"
"16106","Discipline Abilities","","2","","Psychic Warrior","1"
"16107","Discipline Talents","","2","","Psychic Warrior","1"
"16108","Discipline","","2","","Psychic Warrior","1"
"16109","Diplomacy, Perception","","2","","Psychic Warrior","1"
"16110","Seer (clairsentience)","","1","","Psychic Warrior","1"
"16110","Seer","","1","Seer (clairsentience)","Psychic Warrior","1"
"16110","(clairsentience)","","1","Seer (clairsentience)","Psychic Warrior","1"
"16116","PSYCHIC|WARRIoR","","2","","Psychic Warrior","1"
"16117","PSICRYSTAL","","4","","Psychic Warrior, Wilder","2"
"16118","Sympathetic","","4","","Psychic Warrior, Wilder","2"
"16119","Sneaky","","4","","Psychic Warrior, Wilder","2"
"16120","Single-minded","","4","","Psychic Warrior, Wilder","2"
"16121","Sage","","4","","Psychic Warrior, Wilder","2"
"16122","Resolved","","4","","Psychic Warrior, Wilder","2"
"16123","Poised","","4","","Psychic Warrior, Wilder","2"
"16124","Observant","","4","","Psychic Warrior, Wilder","2"
"16125","Nimble","","4","","Psychic Warrior, Wilder","2"
"16126","Meticulous","","4","","Psychic Warrior, Wilder","2"
"16127","Liar","","4","","Psychic Warrior, Wilder","2"
"16128","Hero","","4","","Psychic Warrior, Wilder","2"
"16129","Friendly","","4","","Psychic Warrior, Wilder","2"
"16130","Coward","","4","","Psychic Warrior, Wilder","2"
"16131","Bully","","4","","Psychic Warrior, Wilder","2"
"16132","Artiste","","4","","Psychic Warrior, Wilder","2"
"16133","Personality","","4","","Psychic Warrior, Wilder","2"
"16160","WARRIOR’S PATH","","2","","Psychic Warrior","1"
"16161","KNOWN POWERS","","4","","Psychic Warrior, Wilder","2"
"16162","POWER LEVELS","","4","","Psychic Warrior, Wilder","2"
"16169","Point|Cost","","6","","Psychic Warrior, Soulknife, Wilder","3"
"16176","Power|Level","","4","","Psychic Warrior, Wilder","2"
"16177","Power|Save DC","","4","","Psychic Warrior, Wilder","2"
"16178","Power Save DC = 10 + INT + Power Level","","2","","Psychic Warrior","1"
"16185","Bonus Points","","4","","Psychic Warrior, Wilder","2"
"16190","Path Power","","2","","Psychic Warrior","1"
"16196","MAX POINTS|POWER COST","","1","","Psychic Warrior","1"
"16196","MAX POINTS","","1","MAX POINTS|POWER COST","Psychic Warrior","1"
"16196","POWER COST","","1","MAX POINTS|POWER COST","Psychic Warrior","1"
"16197","Bonus|Points","","4","","Psychic Warrior, Wilder","2"
"16200","Power Points","","2","","Psychic Warrior","1"
"16201","Add your wisdom modifier to attack, damage,|AC, skill checks, ability checks, saving throws,|initiative rolls and speed (gain 5ft per point)","","2","","Psychic Warrior","1"
"16202","ETERNAL WARRIOR","","2","","Psychic Warrior","1"
"16203","Gain the benefit of both trances for up to|5 mins, provided you maintain psionic focus","","2","","Psychic Warrior","1"
"16204","PATHWEAVING","","2","","Psychic Warrior","1"
"16205","Switch your trance as a swift action","","2","","Psychic Warrior","1"
"16206","TWISTING PATH","","2","","Psychic Warrior","1"
"16207","Uses per day","","2","","Psychic Warrior","1"
"16208","Base|Points","","4","","Psychic Warrior, Wilder","2"
"16209","MAX POWER|LEVEL","","2","","Psychic Warrior, Wilder","2"
"16209","MAX POWER","","2","MAX POWER|LEVEL","Psychic Warrior, Wilder","2"
"16209","LEVEL","","2","MAX POWER|LEVEL","Psychic Warrior, Wilder","2"
"16210","POWERS|KNOWN","","2","","Psychic Warrior, Wilder","2"
"16210","POWERS","","2","POWERS|KNOWN","Psychic Warrior, Wilder","2"
"16210","KNOWN","","2","POWERS|KNOWN","Psychic Warrior, Wilder","2"
"16211","POWER POINTS|PER DAY","","2","","Psychic Warrior, Wilder","2"
"16211","POWER POINTS","","2","POWER POINTS|PER DAY","Psychic Warrior, Wilder","2"
"16211","PER DAY","","2","POWER POINTS|PER DAY","Psychic Warrior, Wilder","2"
"16235","Power","","4","","Psychic Warrior, Wilder","2"
"16236","Strength|Multiplier","","4","","Soulknife","1"
"16241","DAMAGE","","2","","Soulknife","1"
"16244","Soulknife|Level","","10","","Soulknife","1"
"16245","MIND BLADE MASTERY","","2","","Soulknife","1"
"16246","QUICK DRAW","","2","","Soulknife","1"
"16247","PSYCHIC STRIKE","","4","","Soulknife","1"
"16248","Manifest your mind blade as a free action, once per round.|(More often when using the Multiple Throw blade skill)","","2","","Soulknife","1"
"16251","Imbuing a weapon with a psychic strike charge requires a|move action, or a swift action if you lose psionic focus.|Psychic strike is discharged on any attack you choose to|use it, whether successful or not.","","2","","Soulknife","1"
"16257","PSYCHIC STRIKE|CAPACITY","","2","","Soulknife","1"
"16257","PSYCHIC STRIKE","","2","PSYCHIC STRIKE|CAPACITY","Soulknife","1"
"16257","CAPACITY","","2","PSYCHIC STRIKE|CAPACITY","Soulknife","1"
"16260","No longer need a will save to maintain your mind blade in a|null psionics field. A blade still loses its enhancement bonus.|Change the configuration of you mind blade as a full-round|action, resetting any penalties from Fluid Form.","","2","","Soulknife","1"
"16262","Psychic|Strike","","2","","Soulknife","1"
"16295","BLADE SKILLS","","2","","Soulknife","1"
"16296","THROW MIND BLADE","","2","","Soulknife","1"
"16297","MIND BLADE","","2","","Soulknife","1"
"16299","ANTI-PSIONICS","","2","","Soulknife","1"
"16300","MIND BLADE ENHANCEMENT","","2","","Soulknife","1"
"16384","Coup de grace","","2","","Soulknife","1"
"16385","Brilliant energy","","2","","Soulknife","1"
"16386","Soulbreaker","","2","","Soulknife","1"
"16387","Mindfeeder","","2","","Soulknife","1"
"16388","Bodyfeeder","","2","","Soulknife","1"
"16389","Wounding","","2","","Soulknife","1"
"16390","Unholy","","2","","Soulknife","1"
"16391","Suppression","","2","","Soulknife","1"
"16392","Shocking burst","","6","","Soulknife, Magus","2"
"16393","Psychokinetic burst","","2","","Soulknife","1"
"16394","Mindcrusher","","2","","Soulknife","1"
"16395","Icy burst","","6","","Soulknife, Magus","2"
"16396","Holy","","2","","Soulknife","1"
"16397","Flaming burst","","6","","Soulknife, Magus","2"
"16398","Collision","","2","","Soulknife","1"
"16399","Axiomatic","","2","","Soulknife","1"
"16400","Anarchic","","2","","Soulknife","1"
"16401","Vicious","","2","","Soulknife","1"
"16402","Sundering","","2","","Soulknife","1"
"16403","Shock","","6","","Soulknife, Magus","2"
"16404","Psychokinetic","","2","","Soulknife","1"
"16405","Mighty cleaving","","2","","Soulknife","1"
"16406","Damage type:","","2","","Soulknife","1"
"16407","Bludgeoning","","2","","Soulknife","1"
"16408","Slashing","","2","","Soulknife","1"
"16410","Dual light weapons","","2","","Soulknife","1"
"16411","Merciful","","2","","Soulknife","1"
"16412","Lucky","","2","","Soulknife","1"
"16413","Keen","","6","","Soulknife, Magus","2"
"16414","Ghost touch","","2","","Soulknife","1"
"16415","Frost","","6","","Soulknife, Magus","2"
"16416","Flaming","","6","","Soulknife, Magus","2"
"16418","Defending","","2","","Soulknife","1"
"16419","Large","","2","","Soulknife","1"
"16420","Damage:","","2","","Soulknife","1"
"16421","Medium","","2","","Soulknife","1"
"16422","Default damage type|Slashing","","1","","Soulknife","1"
"16422","Default damage type","","1","Default damage type|Slashing","Soulknife","1"
"16422","Slashing","","1","Default damage type|Slashing","Soulknife","1"
"16423","* Requires the Two Handed Throw blade skill","","1","","Soulknife","1"
"16423","Requires the Two Handed Throw blade skill","","1","* Requires the Two Handed Throw blade skill","Soulknife","1"
"16424","Changing blade shape or damage|type requires a full-round action","","2","","Soulknife","1"
"16425","Blade|Shape","","2","","Soulknife","1"
"16426","Maximum +5","","1","","Soulknife","1"
"16426","Maximum","","1","Maximum +5","Soulknife","1"
"16432","10 ft  2 sq","","1","","Soulknife","1"
"16432","ft","","1","10 ft  2 sq","Soulknife","1"
"16432","sq","","1","10 ft  2 sq","Soulknife","1"
"16433","15 ft  3 sq","","1","","Soulknife","1"
"16433","ft","","1","15 ft  3 sq","Soulknife","1"
"16433","sq","","1","15 ft  3 sq","Soulknife","1"
"16434","20 ft  4 sq","","1","","Soulknife","1"
"16434","ft","","1","20 ft  4 sq","Soulknife","1"
"16434","sq","","1","20 ft  4 sq","Soulknife","1"
"16435","Thrown|Range","","2","","Soulknife","1"
"16436","1d10","","2","","Soulknife","1"
"16443","One-handed weapon","","2","","Soulknife","1"
"16448","Light weapon","","2","","Soulknife","1"
"16449","1d4","","2","","Soulknife","1"
"16450","Small","","2","","Soulknife","1"
"16459","Enhancement|Bonus","","6","","Soulknife","1"
"16463","ATTACK","","3","ATTACK BONUS","Soulknife, Witch Hunter","2"
"16463","BONUS","","3","ATTACK BONUS","Soulknife, Witch Hunter","2"
"16464","Dice","","2","","Soulknife","1"
"16471","ENHANCEMENT|BONUS","","1","","Soulknife","1"
"16471","ENHANCEMENT","","1","ENHANCEMENT|BONUS","Soulknife","1"
"16471","BONUS","","1","ENHANCEMENT|BONUS","Soulknife","1"
"16490","On entering an anti-psionic area, pass a Will Save (DC 20)|to keep your mind blade active for this duration:","","1","","Soulknife","1"
"16490","On entering an anti-psionic area, pass a Will Save (","","1","On entering an anti-psionic area, pass a Will Save (DC 20)|to keep your mind blade active for this duration:","Soulknife","1"
"16490","DC 20","","1","On entering an anti-psionic area, pass a Will Save (DC 20)|to keep your mind blade active for this duration:","Soulknife","1"
"16490",")|to keep your mind blade active for this duration:","","1","On entering an anti-psionic area, pass a Will Save (DC 20)|to keep your mind blade active for this duration:","Soulknife","1"
"16493","MIND BLADE|DURATION","","1","","Soulknife","1"
"16493","MIND BLADE","","1","MIND BLADE|DURATION","Soulknife","1"
"16493","DURATION","","1","MIND BLADE|DURATION","Soulknife","1"
"16494","Default critical range|19-20, ×2","","1","","Soulknife","1"
"16494","Default critical range","","1","Default critical range|19-20, ×2","Soulknife","1"
"16501","ENHANCEMENT|POOL","","1","","Soulknife","1"
"16501","ENHANCEMENT","","1","ENHANCEMENT|POOL","Soulknife","1"
"16501","POOL","","1","ENHANCEMENT|POOL","Soulknife","1"
"16503","SoULKNIFE","","2","","Soulknife","1"
"16507","Psychic enervation: Using perfect surge triggers psychic enervation for 1d4 rounds.|Also lose power points or hp equal to manifester level +10, and take 2 points burn to every ability score.","","1","","Wilder","1"
"16507","Psychic enervation:","","1","Psychic enervation: Using perfect surge triggers psychic enervation for 1d4 rounds.|Also lose power points or hp equal to manifester level +10, and take 2 points burn to every ability score.","Wilder","1"
"16507","Using perfect surge triggers psychic enervation for 1d4 rounds.|Also lose power points or hp equal to manifester level +10, and take 2 points burn to every ability score.","","1","Psychic enervation: Using perfect surge triggers psychic enervation for 1d4 rounds.|Also lose power points or hp equal to manifester level +10, and take 2 points burn to every ability score.","Wilder","1"
"16508","Once per day, manifest one power with a +10 wild surge bonus.|Also add +3 to the power’s save DC, +3 to any attack rolls|and treat the power as if it were 5 levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","","1","","Wilder","1"
"16508","Once per day, manifest one power with a","","1","Once per day, manifest one power with a +10 wild surge bonus.|Also add +3 to the power’s save DC, +3 to any attack rolls|and treat the power as if it were 5 levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","Wilder","1"
"16508","wild surge bonus.|Also add","","1","Once per day, manifest one power with a +10 wild surge bonus.|Also add +3 to the power’s save DC, +3 to any attack rolls|and treat the power as if it were 5 levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","Wilder","1"
"16508","to the power’s save DC,","","1","Once per day, manifest one power with a +10 wild surge bonus.|Also add +3 to the power’s save DC, +3 to any attack rolls|and treat the power as if it were 5 levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","Wilder","1"
"16508","to any attack rolls|and treat the power as if it were","","1","Once per day, manifest one power with a +10 wild surge bonus.|Also add +3 to the power’s save DC, +3 to any attack rolls|and treat the power as if it were 5 levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","Wilder","1"
"16508","levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","","1","Once per day, manifest one power with a +10 wild surge bonus.|Also add +3 to the power’s save DC, +3 to any attack rolls|and treat the power as if it were 5 levels higher.|Double the power’s effect radius, and its visual intensity.|Anyone touching you during a perfect surge suffers 1d4 fire damage.","Wilder","1"
"16509","PERFECT SURGE","","2","","Wilder","1"
"16516","WILD SURGE","","2","","Wilder","1"
"16524","Risk of Psychic|Enervation","","4","","Wilder","1"
"16525","WILD SURGE|BONUS","","2","","Wilder","1"
"16525","WILD SURGE","","2","WILD SURGE|BONUS","Wilder","1"
"16525","BONUS","","2","WILD SURGE|BONUS","Wilder","1"
"16527","Euphoria|Bonus","","2","","Wilder","1"
"16528","While surging, recieve a morale bonus to |attack rolls, damage and saving throws.|The effect of this bonus ends if you|succumb to psychic enervation.","","2","","Wilder","1"
"16534","Surge Blast|Damage","","2","","Wilder","1"
"16535","Wild Surge|Bonus","","4","","Wilder","1"
"16538","Eurphoria|Duration","","2","","Wilder","1"
"16541","Make a ranged touch attack (range 30ft)|Surge blasts do not trigger psychic enervation","","2","","Wilder","1"
"16542","Improved Surge Bond","","2","","Wilder","1"
"16543","Surge Bond","","2","","Wilder","1"
"16544","Psychic Enervation","","2","","Wilder","1"
"16545","Surge Type","","2","","Wilder","1"
"16546","SURGING EUPHORIA","","2","","Wilder","1"
"16547","SURGE BLAST","","2","","Wilder","1"
"16549","Wilder|Level","","6","","Wilder","1"
"16550","VOLATILE MIND","","2","","Wilder","1"
"16551","ELUDE TOUCH","","2","","Wilder","1"
"16595","POWER POINTS|MAX COST","","1","","Wilder","1"
"16595","POWER POINTS","","1","POWER POINTS|MAX COST","Wilder","1"
"16595","MAX COST","","1","POWER POINTS|MAX COST","Wilder","1"
"16613","ELUDE ATTACK","","2","","Wilder","1"
"16635","DODGE|BONUS","","1","","Wilder","1"
"16635","DODGE","","1","DODGE|BONUS","Wilder","1"
"16635","BONUS","","1","DODGE|BONUS","Wilder","1"
"16643","POINT COSTADJUSTMENT","","1","","Wilder","1"
"16643","POINT COST","","1","POINT COSTADJUSTMENT","Wilder","1"
"16643","ADJUSTMENT","","1","POINT COSTADJUSTMENT","Wilder","1"
"16644","From level 5:","","2","","Wilder","1"
"16645","From level 2:","","2","","Wilder","1"
"16649","TOUCH AC|BONUS","","1","","Wilder","1"
"16649","TOUCH AC","","1","TOUCH AC|BONUS","Wilder","1"
"16649","BONUS","","1","TOUCH AC|BONUS","Wilder","1"
"16650","Wild Surge|Save DC","","2","","Wilder","1"
"16652","Power Save DC = 10 + CHA + Power Level","","2","","Wilder","1"
"16668","Power Points used today","","2","","Wilder","1"
"16671","WILDER","","2","","Wilder","1"
"16672","TOME OF SECRETS","","8","","Artificer, Priest, Shaman, Witch Hunter","4"
"16677","Salvage Value","","2","","Artificer","1"
"16678","SALVAGE","","2","","Artificer","1"
"16679","Forge Ring","","2","","Artificer","1"
"16680","Craft Staff","","2","","Artificer","1"
"16681","Craft Rod","","2","","Artificer","1"
"16682","Craft Wand","","2","","Artificer","1"
"16683","Craft Magic Arms and Armour","","2","","Artificer","1"
"16684","Craft Wondrous Item","","2","","Artificer","1"
"16685","Brew Potion","","2","","Artificer","1"
"16686","Weird Science","","2","","Artificer","1"
"16687","Scribe Scroll","","2","","Artificer","1"
"16688","Exemplar","","2","","Artificer","1"
"16690","Bonus Feat","","10","","Artificer","1"
"16692","Widen Spell  +3","","1","","Artificer","1"
"16692","Widen Spell","","1","Widen Spell  +3","Artificer","1"
"16693","Still Spell  +1","","1","","Artificer","1"
"16693","Still Spell","","1","Still Spell  +1","Artificer","1"
"16694","Skill Focus","","2","","Artificer","1"
"16695","Silent Spell  +1","","1","","Artificer","1"
"16695","Silent Spell","","1","Silent Spell  +1","Artificer","1"
"16696","Quicken Spell  +4","","1","","Artificer","1"
"16696","Quicken Spell","","1","Quicken Spell  +4","Artificer","1"
"16697","Maximise Spell  +3","","1","","Artificer","1"
"16697","Maximise Spell","","1","Maximise Spell  +3","Artificer","1"
"16698","Magical Aptitude","","2","","Artificer","1"
"16699","Heighten Spell","","2","","Artificer","1"
"16700","Extend Spell  +1","","1","","Artificer","1"
"16700","Extend Spell","","1","Extend Spell  +1","Artificer","1"
"16701","Enlarge Spell  +1","","1","","Artificer","1"
"16701","Enlarge Spell","","1","Enlarge Spell  +1","Artificer","1"
"16702","Empower Spell  +2","","1","","Artificer","1"
"16702","Empower Spell","","1","Empower Spell  +2","Artificer","1"
"16706","Improved Jack of All Trades","","2","","Artificer","1"
"16710","Improved Metamagic Science","","2","","Artificer","1"
"16717","Metamagic Science","","2","","Artificer","1"
"16719","Salvage","","2","","Artificer","1"
"16724","Crafting|Abilities","","2","","Artificer","1"
"16725","Elbow|Grease","","2","","Artificer","1"
"16726","Jack of All Trades","","2","","Artificer","1"
"16728","Item Creation","","2","","Artificer","1"
"16730","Artificer|Level","","6","","Artificer","1"
"16736","Artifier|Level","","2","","Artificer","1"
"16738","CRAFT","","2","","Artificer","1"
"16739","USE MAGICAL DEVICE","","2","","Artificer","1"
"16740","INVENTION USES |PER DAY","","1","","Artificer","1"
"16740","INVENTION USES","","1","INVENTION USES |PER DAY","Artificer","1"
"16740","PER DAY","","1","INVENTION USES |PER DAY","Artificer","1"
"16747","MAGIC ITEMS","","2","","Artificer","1"
"16748","MATERIALS","","2","","Artificer","1"
"16754","ARTIFICER KNOWLEDGE","","2","","Artificer","1"
"16755","CRAFT RESERVE","","2","","Artificer","1"
"16756","CRAFT MAGIC ITEM","","2","","Artificer","1"
"16757","INVENTIONS","","2","","Artificer","1"
"16758","INFUSIONS","","2","","Artificer","1"
"16760","ARTIFICER","","4","","Artificer","1"
"16761","KNOWN INFUSIONS","","2","","Artificer","1"
"16766","ARTIFICER KNOWLEDGE|BONUS","","1","","Artificer","1"
"16766","ARTIFICER KNOWLEDGE","","1","ARTIFICER KNOWLEDGE|BONUS","Artificer","1"
"16766","BONUS","","1","ARTIFICER KNOWLEDGE|BONUS","Artificer","1"
"16770","Metamagic feats apply a spell level increase","","2","","Artificer","1"
"16771","Select a bonus feat from this list at 3rd, 8th, 12th, 16th and 19th levels:","","2","","Artificer","1"
"16772","DC","","5","DC 25","Artificer, Shaman, Witch Hunter","3"
"16773","plus the number of effects","","2","","Artificer","1"
"16774","To use several magical effects at once","","2","","Artificer","1"
"16775","When deconstructing a wand with some spent charges, the value|recovered is an equivalent fraction of the cost of the wand.","","2","","Artificer","1"
"16776","Salvaging a magical item takes one day, and recovers the a value|equal to the cost of the materials that can be used to craft other|items. It cannot be spent.","","2","","Artificer","1"
"16777","DC","","11","DC 20","Artificer, Shaman, Witch Hunter","3"
"16778","plus 3× modified caster level","","2","","Artificer","1"
"16779","To create magical item with metamagic","","2","","Artificer","1"
"16781","plus required caster level","","2","","Artificer","1"
"16782","To create a magical item","","2","","Artificer","1"
"16784","rising 1 each time it’s used","","2","","Artificer","1"
"16785","To use an invention when its uses are spent","","2","","Artificer","1"
"16786","DC","","11","DC 15","Artificer, Shaman, Witch Hunter","3"
"16787","To use an invention crafted by someone else","","2","","Artificer","1"
"16789","Bonus|Inventions|INT","","2","","Artificer","1"
"16790","Base|Inventions","","2","","Artificer","1"
"16793","Inventions|per day","","2","","Artificer","1"
"16795","Invention|Save DC","","2","","Artificer","1"
"16796","=  4 hours per spell level","","2","","Artificer","1"
"16797","=  10 + INT + Spell Level","","2","","Artificer","1"
"16798","Invention time","","2","","Artificer","1"
"16799","Invention Save DC","","2","","Artificer","1"
"16806","Bonus|Infusions|INT","","2","","Artificer","1"
"16807","Base|Infusions","","2","","Artificer","1"
"16810","Infusions|per day","","2","","Artificer","1"
"16812","Infusion|Save DC","","2","","Artificer","1"
"16813","Craft Reserve points can be spent in place of XP|when crafting magic items.|Point are completely replenished each level;|unspent points are lost.","","2","","Artificer","1"
"16814","Learnimg a new infusion requires a Spellcraft check|with DC 20 + Spell Level","","2","","Artificer","1"
"16816","CRAFT RESERVE POINTS","","1","","Artificer","1"
"16816","CRAFT RESERVE","","1","CRAFT RESERVE POINTS","Artificer","1"
"16816","POINTS","","1","CRAFT RESERVE POINTS","Artificer","1"
"16817","pts","","16","","Artificer, Gunslinger, Magus","3"
"16818","Weapon Augmentation, Lesser","","2","","Artificer","1"
"16819","Repair Moderate Damage","","2","","Artificer","1"
"16820","Owl’s Widsom","","2","","Artificer","1"
"16821","Fox’s Cunning","","2","","Artificer","1"
"16822","Cat’s Grace","","2","","Artificer","1"
"16823","Armour Enhancement","","2","","Artificer","1"
"16824","Inflict Moderate Damage","","2","","Artificer","1"
"16825","Toughen Construct","","2","","Artificer","1"
"16826","Eagle’s Splendour","","2","","Artificer","1"
"16827","Bull’s Strength","","2","","Artificer","1"
"16829","Align Weapon","","2","","Artificer","1"
"16830","Heat Metal","","2","","Artificer","1"
"16831","Chill Metal","","2","","Artificer","1"
"16832","Bear’s Endurance","","2","","Artificer","1"
"16834","Weapon Augmentation, Greater","","2","","Artificer","1"
"16835","Move Earth","","2","","Artificer","1"
"16836","Disable Construct","","2","","Artificer","1"
"16837","Wall of Iron","","2","","Artificer","1"
"16838","Hardening","","2","","Artificer","1"
"16839","Blade Barrier","","2","","Artificer","1"
"16840","Total Repair","","2","","Artificer","1"
"16841","Globe of Invulnerability","","2","","Artificer","1"
"16843","Stone Construct","","2","","Artificer","1"
"16844","Metamagic Item","","2","","Artificer","1"
"16845","Construct Energy Ward","","2","","Artificer","1"
"16846","Repair Serious Damage","","2","","Artificer","1"
"16847","Magic Weapon, Greater","","2","","Artificer","1"
"16848","Armour Enhancement, Greater","","2","","Artificer","1"
"16849","Suppress Requirement","","2","","Artificer","1"
"16850","Power Surge","","2","","Artificer","1"
"16851","Inflict Serious Damage","","2","","Artificer","1"
"16853","Rusting Grasp","","2","","Artificer","1"
"16854","Iron Construct","","2","","Artificer","1"
"16855","Globe of Invulnerability, Lesser","","2","","Artificer","1"
"16856","Weapon Augmentation","","2","","Artificer","1"
"16857","Repair Critical Damage","","2","","Artificer","1"
"16858","Item Alteration","","2","","Artificer","1"
"16860","Construct Energy Ward, Greater","","2","","Artificer","1"
"16861","Shield of Faith, Legion’s","","2","","Artificer","1"
"16862","Minor Creation","","2","","Artificer","1"
"16863","Inflict Critical Damage","","2","","Artificer","1"
"16865","Wall of Stone","","2","","Artificer","1"
"16866","Fabricate","","2","","Artificer","1"
"16867","Wall of Force","","2","","Artificer","1"
"16869","Disrupting Weapon","","2","","Artificer","1"
"16870","Major Creation","","2","","Artificer","1"
"16872","Spell Storing Item","","2","","Artificer","1"
"16873","Weapon Augmentation, Personal","","2","","Artificer","1"
"16874","Shield of Faith","","2","","Artificer","1"
"16875","Resistance Item","","2","","Artificer","1"
"16876","Magic Vestment","","2","","Artificer","1"
"16877","Inflict Light Damage","","2","","Artificer","1"
"16878","Energy Alteration","","2","","Artificer","1"
"16879","Repair Light Damage","","2","","Artificer","1"
"16880","Skill Enhancement","","2","","Artificer","1"
"16881","Magic Stone","","2","","Artificer","1"
"16882","Identify","","2","","Artificer","1"
"16884","Armour Enhancement, Lesser","","2","","Artificer","1"
"16885","Magic Weapon","","2","","Artificer","1"
"16886","Light","","2","","Artificer","1"
"16887","Enhancement Alteration","","2","","Artificer","1"
"16968","Additional Domain","","2","","Priest","1"
"17019","Priest|Level","","6","","Priest","1"
"17031","PRIEST","","2","","Priest","1"
"17044","ENERGY ROLL","","1","","Priest","1"
"17044","ENERGY","","1","ENERGY ROLL","Priest","1"
"17044","ROLL","","1","ENERGY ROLL","Priest","1"
"17045","CHANNEL ENERGY PER DAY","","1","","Priest","1"
